transaction_id,account_id,customer_id,merchant_id,card_id,transaction_date,transaction_type,channel,amount,currency,status,country_code
TXN00023432,ACC008489,CUST008489,MERC00004,CARD005792,2024-12-27,transfer,agent_cashin,180186,UGX,success,UG
TXN00023433,ACC008490,CUST008490,MERC00056,CARD005793,2025-09-17,bill_pay,card_online,261122,UGX,pending,UG
TXN00023434,ACC008490,CUST008490,MERC00043,CARD005793,2024-01-27,payment,mobile_money,138912,UGX,pending,UG
TXN00023435,ACC008491,CUST008491,MERC00058,CARD005794,2025-05-14,deposit,agent_cashin,390203,UGX,success,UG
TXN00023436,ACC008491,CUST008491,MERC00044,CARD005794,2025-11-01,payment,mobile_money,240606,UGX,success,UG
TXN00023437,ACC008492,CUST008492,MERC00023,CARD005795,2024-12-15,payment,card_pos,320146,UGX,success,UG
TXN00023438,ACC008492,CUST008492,MERC00069,CARD005795,2024-12-25,bill_pay,bank_transfer,387931,UGX,success,UG
TXN00023439,ACC008493,CUST008493,MERC00024,CARD005796,2024-11-07,payment,mobile_money,323119,UGX,success,UG
TXN00023440,ACC008493,CUST008493,MERC00057,CARD005796,2025-03-15,payment,bank_transfer,335522,UGX,success,UG
TXN00023441,ACC008494,CUST008494,MERC00043,CARD005797,2024-10-08,transfer,mobile_money,453494,UGX,failed,UG
TXN00023442,ACC008494,CUST008494,MERC00021,CARD005797,2025-02-12,withdrawal,mobile_money,279975,UGX,success,UG
TXN00023443,ACC008495,CUST008495,MERC00037,,2025-05-22,payment,card_online,248709,UGX,success,UG
TXN00023444,ACC008495,CUST008495,MERC00014,,2024-02-07,bill_pay,bank_transfer,341643,UGX,success,UG
TXN00023445,ACC008496,CUST008496,MERC00005,CARD005798,2024-10-04,deposit,agent_cashin,408019,UGX,success,UG
TXN00023446,ACC008496,CUST008496,MERC00048,CARD005798,2025-03-19,deposit,mobile_money,324080,UGX,success,UG
TXN00023447,ACC008497,CUST008497,MERC00053,CARD005799,2024-03-22,transfer,agent_cashin,132418,UGX,success,UG
TXN00023448,ACC008497,CUST008497,MERC00012,CARD005799,2025-07-13,deposit,card_pos,146214,UGX,pending,UG
TXN00023449,ACC008498,CUST008498,MERC00063,,2024-03-22,transfer,bank_transfer,284525,UGX,pending,UG
TXN00023450,ACC008498,CUST008498,MERC00073,,2024-04-21,transfer,card_online,210163,UGX,success,UG
TXN00023451,ACC008499,CUST008499,MERC00019,CARD005800,2024-01-23,transfer,agent_cashin,306471,UGX,pending,UG
TXN00023452,ACC008499,CUST008499,MERC00026,CARD005800,2024-05-11,bill_pay,agent_cashin,233053,UGX,success,UG
TXN00023453,ACC008500,CUST008500,MERC00026,CARD005801,2025-09-22,payment,mobile_money,371945,UGX,success,UG
TXN00023454,ACC008500,CUST008500,MERC00041,CARD005801,2024-10-31,payment,card_online,225409,UGX,pending,UG
TXN00023455,ACC008501,CUST008501,MERC00040,CARD005802,2025-11-25,payment,card_pos,411108,UGX,success,UG
TXN00023456,ACC008501,CUST008501,MERC00002,CARD005802,2025-06-28,payment,card_pos,252010,UGX,success,UG
TXN00023457,ACC008502,CUST008502,MERC00026,CARD005803,2025-06-03,deposit,mobile_money,434989,UGX,success,UG
TXN00023458,ACC008502,CUST008502,MERC00019,CARD005803,2024-10-15,bill_pay,card_pos,347370,UGX,success,UG
TXN00023459,ACC008503,CUST008503,MERC00055,,2024-08-08,deposit,agent_cashin,395575,UGX,success,UG
TXN00023460,ACC008503,CUST008503,MERC00001,,2025-03-15,deposit,card_pos,117512,UGX,success,UG
TXN00023461,ACC008504,CUST008504,MERC00050,CARD005804,2025-06-26,payment,card_pos,492043,UGX,failed,UG
TXN00023462,ACC008504,CUST008504,MERC00071,CARD005804,2024-08-31,bill_pay,bank_transfer,164050,UGX,success,UG
TXN00023463,ACC008505,CUST008505,MERC00056,,2025-02-11,transfer,card_online,424030,UGX,failed,UG
TXN00023464,ACC008505,CUST008505,MERC00014,,2025-11-19,withdrawal,bank_transfer,222933,UGX,success,UG
TXN00023465,ACC008506,CUST008506,MERC00054,,2024-11-21,bill_pay,mobile_money,227012,UGX,success,UG
TXN00023466,ACC008506,CUST008506,MERC00063,,2024-05-24,payment,card_online,163766,UGX,pending,UG
TXN00023467,ACC005139,CUST005139,MERC00043,,2025-02-10,bill_pay,card_online,169592,UGX,success,UG
TXN00023468,ACC005139,CUST005139,MERC00062,,2024-12-19,deposit,card_pos,245370,UGX,failed,UG
TXN00023469,ACC005140,CUST005140,MERC00048,,2024-02-14,transfer,bank_transfer,414551,UGX,success,UG
TXN00023470,ACC005140,CUST005140,MERC00022,,2024-11-10,payment,mobile_money,420531,UGX,failed,UG
TXN00023471,ACC005060,CUST005060,MERC00006,CARD003467,2024-04-30,deposit,card_pos,322774,UGX,success,UG
TXN00023472,ACC005060,CUST005060,MERC00073,CARD003467,2024-05-07,bill_pay,card_online,417834,UGX,success,UG
TXN00023473,ACC005061,CUST005061,MERC00047,,2025-05-09,payment,agent_cashin,391316,UGX,pending,UG
TXN00023474,ACC005061,CUST005061,MERC00058,,2025-03-06,transfer,card_online,364952,UGX,success,UG
TXN00023475,ACC007703,CUST007703,MERC00035,CARD005245,2024-09-19,withdrawal,bank_transfer,288196,UGX,success,UG
TXN00023476,ACC007703,CUST007703,MERC00071,CARD005245,2025-10-15,bill_pay,card_pos,392527,UGX,failed,UG
TXN00023477,ACC007704,CUST007704,MERC00024,,2025-03-31,bill_pay,card_pos,161104,UGX,pending,UG
TXN00023478,ACC007704,CUST007704,MERC00062,,2025-05-07,bill_pay,card_pos,310669,UGX,success,UG
TXN00023479,ACC007715,CUST007715,MERC00039,CARD005254,2025-01-30,payment,bank_transfer,319000,UGX,success,UG
TXN00023480,ACC007715,CUST007715,MERC00047,CARD005254,2024-01-24,transfer,card_pos,373417,UGX,pending,UG
TXN00023481,ACC007716,CUST007716,MERC00031,,2024-06-09,payment,agent_cashin,471159,UGX,pending,UG
TXN00023482,ACC007716,CUST007716,MERC00047,,2025-04-02,deposit,card_online,138600,UGX,success,UG
TXN00023483,ACC007729,CUST007729,MERC00068,CARD005264,2024-01-19,bill_pay,agent_cashin,252193,UGX,failed,UG
TXN00023484,ACC007729,CUST007729,MERC00003,CARD005264,2024-06-01,transfer,mobile_money,439303,UGX,success,UG
TXN00023485,ACC007730,CUST007730,MERC00072,CARD005265,2025-01-29,withdrawal,mobile_money,333496,UGX,success,UG
TXN00023486,ACC007730,CUST007730,MERC00071,CARD005265,2025-08-20,payment,card_online,242777,UGX,success,UG
TXN00023487,ACC007750,CUST007750,MERC00050,,2025-05-02,bill_pay,card_pos,381114,UGX,success,UG
TXN00023488,ACC007750,CUST007750,MERC00007,,2024-04-12,payment,agent_cashin,177610,UGX,success,UG
TXN00023489,ACC007751,CUST007751,MERC00040,CARD005282,2024-03-07,payment,bank_transfer,342971,UGX,pending,UG
TXN00023490,ACC007751,CUST007751,MERC00016,CARD005282,2024-07-14,transfer,card_online,159723,UGX,failed,UG
TXN00023491,ACC007741,CUST007741,MERC00025,CARD005276,2024-05-28,transfer,card_online,481509,UGX,success,UG
TXN00023492,ACC007741,CUST007741,MERC00059,CARD005276,2024-11-26,bill_pay,bank_transfer,318158,UGX,success,UG
TXN00023493,ACC007877,CUST007877,MERC00072,CARD005367,2025-07-31,withdrawal,agent_cashin,424667,UGX,failed,UG
TXN00023494,ACC007877,CUST007877,MERC00067,CARD005367,2025-04-14,payment,bank_transfer,441219,UGX,success,UG
TXN00023495,ACC007878,CUST007878,MERC00067,,2024-01-17,bill_pay,mobile_money,302146,UGX,success,UG
TXN00023496,ACC007878,CUST007878,MERC00057,,2024-12-23,deposit,mobile_money,346192,UGX,pending,UG
TXN00023497,ACC007879,CUST007879,MERC00010,CARD005368,2024-11-06,transfer,mobile_money,410961,UGX,pending,UG
TXN00023498,ACC007879,CUST007879,MERC00009,CARD005368,2025-06-15,withdrawal,bank_transfer,317475,UGX,success,UG
TXN00023499,ACC005386,CUST005386,MERC00002,CARD003684,2025-11-12,payment,bank_transfer,156713,UGX,pending,UG
TXN00023500,ACC005386,CUST005386,MERC00002,CARD003684,2024-09-29,bill_pay,mobile_money,314380,UGX,success,UG
TXN00023501,ACC005833,CUST005833,MERC00042,CARD003981,2025-04-22,bill_pay,bank_transfer,321437,UGX,success,UG
TXN00023502,ACC005833,CUST005833,MERC00028,CARD003981,2025-06-19,payment,card_pos,356870,UGX,success,UG
TXN00023503,ACC009945,CUST009945,MERC00019,CARD006793,2025-03-20,deposit,mobile_money,262049,UGX,success,UG
TXN00023504,ACC009945,CUST009945,MERC00046,CARD006793,2025-04-24,withdrawal,card_online,400564,UGX,success,UG
TXN00023505,ACC009946,CUST009946,MERC00060,,2024-04-19,bill_pay,card_online,330044,UGX,pending,UG
TXN00023506,ACC009946,CUST009946,MERC00029,,2025-05-28,deposit,mobile_money,224587,UGX,success,UG
TXN00023507,ACC009947,CUST009947,MERC00004,CARD006794,2024-12-07,transfer,mobile_money,306294,UGX,pending,UG
TXN00023508,ACC009947,CUST009947,MERC00059,CARD006794,2024-08-14,deposit,card_pos,270322,UGX,failed,UG
TXN00023509,ACC009948,CUST009948,MERC00071,CARD006795,2025-11-18,deposit,mobile_money,450757,UGX,success,UG
TXN00023510,ACC009948,CUST009948,MERC00051,CARD006795,2024-11-15,deposit,card_online,215519,UGX,failed,UG
TXN00023511,ACC009928,CUST009928,MERC00019,CARD006779,2025-06-26,deposit,card_pos,308602,UGX,success,UG
TXN00023512,ACC009928,CUST009928,MERC00052,CARD006779,2025-08-06,bill_pay,agent_cashin,264327,UGX,pending,UG
TXN00023513,ACC009964,CUST009964,MERC00018,CARD006804,2024-07-26,transfer,agent_cashin,440182,UGX,success,UG
TXN00023514,ACC009964,CUST009964,MERC00026,CARD006804,2024-12-07,transfer,bank_transfer,431556,UGX,success,UG
TXN00023515,ACC006896,CUST006896,MERC00023,,2024-11-01,payment,mobile_money,264704,UGX,success,UG
TXN00023516,ACC006896,CUST006896,MERC00055,,2024-08-07,bill_pay,mobile_money,214928,UGX,failed,UG
TXN00023517,ACC006897,CUST006897,MERC00010,CARD004688,2025-11-17,withdrawal,bank_transfer,397349,UGX,success,UG
TXN00023518,ACC006897,CUST006897,MERC00009,CARD004688,2024-07-04,withdrawal,card_pos,327113,UGX,failed,UG
TXN00023519,ACC006898,CUST006898,MERC00031,CARD004689,2025-07-15,bill_pay,agent_cashin,451856,UGX,success,UG
TXN00023520,ACC006898,CUST006898,MERC00045,CARD004689,2024-02-15,bill_pay,card_pos,286017,UGX,success,UG
TXN00023521,ACC007063,CUST007063,MERC00020,CARD004804,2025-08-20,withdrawal,agent_cashin,453046,UGX,failed,UG
TXN00023522,ACC007063,CUST007063,MERC00027,CARD004804,2025-08-08,deposit,card_online,472220,UGX,success,UG
TXN00023523,ACC007064,CUST007064,MERC00065,,2025-04-12,transfer,bank_transfer,244187,UGX,pending,UG
TXN00023524,ACC007064,CUST007064,MERC00073,,2025-08-15,withdrawal,card_online,392193,UGX,failed,UG
TXN00023525,ACC007065,CUST007065,MERC00051,CARD004805,2024-09-12,payment,mobile_money,387905,UGX,failed,UG
TXN00023526,ACC007065,CUST007065,MERC00008,CARD004805,2025-11-10,deposit,card_online,392201,UGX,success,UG
TXN00023527,ACC005469,CUST005469,MERC00053,CARD003738,2024-03-10,bill_pay,agent_cashin,242838,UGX,success,UG
TXN00023528,ACC005469,CUST005469,MERC00002,CARD003738,2024-04-20,withdrawal,bank_transfer,220530,UGX,failed,UG
TXN00023529,ACC005469,CUST005469,MERC00054,CARD003738,2025-07-30,withdrawal,mobile_money,252685,UGX,success,UG
TXN00023530,ACC005469,CUST005469,MERC00051,CARD003738,2025-08-29,payment,bank_transfer,200408,UGX,success,UG
TXN00023531,ACC005469,CUST005469,MERC00059,CARD003738,2024-05-29,transfer,bank_transfer,182332,UGX,failed,UG
TXN00023532,ACC005469,CUST005469,MERC00073,CARD003738,2025-02-21,deposit,card_online,238318,UGX,failed,UG
TXN00023533,ACC005469,CUST005469,MERC00073,CARD003738,2024-02-06,payment,bank_transfer,166450,UGX,pending,UG
TXN00023534,ACC005469,CUST005469,MERC00023,CARD003738,2024-11-07,transfer,agent_cashin,237107,UGX,success,UG
TXN00023535,ACC005527,CUST005527,MERC00072,CARD003771,2025-11-18,bill_pay,bank_transfer,333086,UGX,success,UG
TXN00023536,ACC005527,CUST005527,MERC00046,CARD003771,2025-05-15,withdrawal,mobile_money,133324,UGX,failed,UG
TXN00023537,ACC005527,CUST005527,MERC00071,CARD003771,2024-07-17,bill_pay,bank_transfer,436790,UGX,failed,UG
TXN00023538,ACC005527,CUST005527,MERC00035,CARD003771,2025-08-04,bill_pay,mobile_money,411191,UGX,success,UG
TXN00023539,ACC005527,CUST005527,MERC00071,CARD003771,2024-04-27,payment,mobile_money,439476,UGX,success,UG
TXN00023540,ACC005527,CUST005527,MERC00039,CARD003771,2024-07-30,withdrawal,card_pos,442660,UGX,success,UG
TXN00023541,ACC005527,CUST005527,MERC00027,CARD003771,2025-02-07,bill_pay,card_online,347827,UGX,success,UG
TXN00023542,ACC005527,CUST005527,MERC00013,CARD003771,2025-02-22,deposit,card_pos,421261,UGX,success,UG
TXN00023543,ACC005915,CUST005915,MERC00065,,2024-10-08,withdrawal,bank_transfer,354605,UGX,pending,UG
TXN00023544,ACC005915,CUST005915,MERC00026,,2024-10-06,bill_pay,bank_transfer,444657,UGX,success,UG
TXN00023545,ACC005915,CUST005915,MERC00052,,2025-02-28,payment,agent_cashin,285610,UGX,success,UG
TXN00023546,ACC005915,CUST005915,MERC00065,,2024-06-15,transfer,agent_cashin,212529,UGX,pending,UG
TXN00023547,ACC005915,CUST005915,MERC00067,,2024-08-31,withdrawal,bank_transfer,290363,UGX,failed,UG
TXN00023548,ACC005915,CUST005915,MERC00064,,2024-01-19,transfer,bank_transfer,386000,UGX,success,UG
TXN00023549,ACC005915,CUST005915,MERC00050,,2024-12-13,bill_pay,card_online,394921,UGX,success,UG
TXN00023550,ACC005915,CUST005915,MERC00001,,2025-10-29,deposit,mobile_money,504974,UGX,success,UG
TXN00023551,ACC005860,CUST005860,MERC00029,CARD003997,2024-10-19,deposit,bank_transfer,195902,UGX,failed,UG
TXN00023552,ACC005860,CUST005860,MERC00023,CARD003997,2025-07-18,transfer,mobile_money,365097,UGX,pending,UG
TXN00023553,ACC005860,CUST005860,MERC00057,CARD003997,2025-02-17,bill_pay,bank_transfer,409863,UGX,success,UG
TXN00023554,ACC005860,CUST005860,MERC00007,CARD003997,2024-04-16,deposit,mobile_money,393347,UGX,failed,UG
TXN00023555,ACC005860,CUST005860,MERC00041,CARD003997,2024-10-28,deposit,bank_transfer,196585,UGX,pending,UG
TXN00023556,ACC005860,CUST005860,MERC00030,CARD003997,2024-05-03,withdrawal,bank_transfer,369336,UGX,success,UG
TXN00023557,ACC005860,CUST005860,MERC00037,CARD003997,2025-06-29,payment,bank_transfer,360550,UGX,failed,UG
TXN00023558,ACC005860,CUST005860,MERC00072,CARD003997,2025-07-13,withdrawal,card_online,174804,UGX,failed,UG
TXN00023559,ACC007224,CUST007224,MERC00002,CARD004901,2025-10-02,payment,bank_transfer,223359,UGX,failed,UG
TXN00023560,ACC007224,CUST007224,MERC00022,CARD004901,2025-11-11,bill_pay,agent_cashin,271746,UGX,success,UG
TXN00023561,ACC007224,CUST007224,MERC00043,CARD004901,2025-10-01,withdrawal,card_online,225836,UGX,success,UG
TXN00023562,ACC007224,CUST007224,MERC00001,CARD004901,2025-11-20,bill_pay,card_pos,146141,UGX,success,UG
TXN00023563,ACC007224,CUST007224,MERC00008,CARD004901,2025-04-27,deposit,mobile_money,376645,UGX,success,UG
TXN00023564,ACC007224,CUST007224,MERC00040,CARD004901,2025-03-27,bill_pay,card_online,156224,UGX,success,UG
TXN00023565,ACC007224,CUST007224,MERC00067,CARD004901,2024-06-22,payment,agent_cashin,242456,UGX,pending,UG
TXN00023566,ACC007224,CUST007224,MERC00040,CARD004901,2025-01-18,transfer,card_online,271567,UGX,success,UG
TXN00023567,ACC007225,CUST007225,MERC00008,CARD004902,2025-09-20,deposit,bank_transfer,469172,UGX,failed,UG
TXN00023568,ACC007225,CUST007225,MERC00056,CARD004902,2025-09-02,withdrawal,card_online,191839,UGX,success,UG
TXN00023569,ACC007225,CUST007225,MERC00044,CARD004902,2024-05-17,transfer,bank_transfer,427164,UGX,success,UG
TXN00023570,ACC007225,CUST007225,MERC00012,CARD004902,2025-02-04,withdrawal,card_pos,398863,UGX,failed,UG
TXN00023571,ACC007225,CUST007225,MERC00014,CARD004902,2024-05-17,payment,bank_transfer,234802,UGX,failed,UG
TXN00023572,ACC007225,CUST007225,MERC00064,CARD004902,2025-11-20,withdrawal,agent_cashin,413958,UGX,pending,UG
TXN00023573,ACC007225,CUST007225,MERC00034,CARD004902,2024-01-25,deposit,bank_transfer,423611,UGX,success,UG
TXN00023574,ACC007225,CUST007225,MERC00015,CARD004902,2025-03-16,deposit,mobile_money,192657,UGX,pending,UG
TXN00023575,ACC008978,CUST008978,MERC00068,CARD006129,2025-09-27,payment,card_online,424349,UGX,pending,UG
TXN00023576,ACC008978,CUST008978,MERC00025,CARD006129,2025-04-28,deposit,agent_cashin,235966,UGX,success,UG
TXN00023577,ACC008978,CUST008978,MERC00042,CARD006129,2024-01-01,deposit,card_pos,398925,UGX,success,UG
TXN00023578,ACC008978,CUST008978,MERC00047,CARD006129,2025-03-27,payment,card_pos,353012,UGX,failed,UG
TXN00023579,ACC008978,CUST008978,MERC00063,CARD006129,2024-10-10,bill_pay,bank_transfer,401734,UGX,success,UG
TXN00023580,ACC008978,CUST008978,MERC00002,CARD006129,2024-07-22,transfer,card_online,403016,UGX,pending,UG
TXN00023581,ACC008978,CUST008978,MERC00008,CARD006129,2025-06-29,bill_pay,card_online,233049,UGX,pending,UG
TXN00023582,ACC008978,CUST008978,MERC00012,CARD006129,2025-08-16,transfer,bank_transfer,252783,UGX,pending,UG
TXN00023583,ACC008978,CUST008978,MERC00051,CARD006129,2025-09-15,transfer,card_online,357368,UGX,failed,UG
TXN00023584,ACC008978,CUST008978,MERC00001,CARD006129,2024-05-24,withdrawal,card_online,274598,UGX,failed,UG
TXN00023585,ACC008978,CUST008978,MERC00059,CARD006129,2025-10-15,transfer,mobile_money,337201,UGX,failed,UG
TXN00023586,ACC008978,CUST008978,MERC00009,CARD006129,2024-11-11,withdrawal,mobile_money,377703,UGX,success,UG
TXN00023587,ACC008979,CUST008979,MERC00042,CARD006130,2025-03-01,withdrawal,bank_transfer,447714,UGX,success,UG
TXN00023588,ACC008979,CUST008979,MERC00001,CARD006130,2024-02-19,transfer,mobile_money,260810,UGX,success,UG
TXN00023589,ACC008979,CUST008979,MERC00015,CARD006130,2024-06-15,withdrawal,card_pos,210689,UGX,success,UG
TXN00023590,ACC008979,CUST008979,MERC00068,CARD006130,2024-06-14,bill_pay,agent_cashin,405647,UGX,success,UG
TXN00023591,ACC008979,CUST008979,MERC00054,CARD006130,2025-10-02,payment,bank_transfer,300233,UGX,success,UG
TXN00023592,ACC008979,CUST008979,MERC00044,CARD006130,2025-11-29,bill_pay,bank_transfer,183760,UGX,pending,UG
TXN00023593,ACC008979,CUST008979,MERC00003,CARD006130,2024-01-29,payment,card_online,147010,UGX,failed,UG
TXN00023594,ACC008979,CUST008979,MERC00067,CARD006130,2024-08-03,payment,card_online,208717,UGX,pending,UG
TXN00023595,ACC008979,CUST008979,MERC00055,CARD006130,2025-01-12,bill_pay,agent_cashin,427671,UGX,pending,UG
TXN00023596,ACC008979,CUST008979,MERC00045,CARD006130,2025-04-16,bill_pay,card_online,190133,UGX,success,UG
TXN00023597,ACC008979,CUST008979,MERC00016,CARD006130,2025-05-04,bill_pay,bank_transfer,303930,UGX,success,UG
TXN00023598,ACC008979,CUST008979,MERC00005,CARD006130,2024-08-31,transfer,mobile_money,310939,UGX,success,UG
TXN00023599,ACC008980,CUST008980,MERC00004,,2024-07-20,payment,card_pos,382897,UGX,failed,UG
TXN00023600,ACC008980,CUST008980,MERC00067,,2024-08-26,payment,agent_cashin,389346,UGX,success,UG
TXN00023601,ACC008980,CUST008980,MERC00042,,2025-01-15,transfer,mobile_money,231599,UGX,success,UG
TXN00023602,ACC008980,CUST008980,MERC00034,,2025-07-30,transfer,bank_transfer,226686,UGX,pending,UG
TXN00023603,ACC008980,CUST008980,MERC00017,,2024-08-25,withdrawal,agent_cashin,176116,UGX,pending,UG
TXN00023604,ACC008980,CUST008980,MERC00066,,2025-01-06,deposit,card_online,221659,UGX,failed,UG
TXN00023605,ACC008980,CUST008980,MERC00062,,2025-03-08,bill_pay,mobile_money,324535,UGX,failed,UG
TXN00023606,ACC008980,CUST008980,MERC00004,,2025-05-23,withdrawal,card_online,228718,UGX,failed,UG
TXN00023607,ACC008980,CUST008980,MERC00004,,2025-06-11,transfer,card_pos,345881,UGX,success,UG
TXN00023608,ACC008980,CUST008980,MERC00014,,2025-11-06,bill_pay,card_pos,165466,UGX,failed,UG
TXN00023609,ACC008980,CUST008980,MERC00029,,2024-07-17,deposit,mobile_money,388135,UGX,success,UG
TXN00023610,ACC008980,CUST008980,MERC00047,,2025-11-22,transfer,card_pos,471568,UGX,pending,UG
TXN00023611,ACC008981,CUST008981,MERC00018,CARD006131,2025-10-31,deposit,agent_cashin,267999,UGX,success,UG
TXN00023612,ACC008981,CUST008981,MERC00037,CARD006131,2024-03-21,transfer,card_pos,281714,UGX,pending,UG
TXN00023613,ACC008981,CUST008981,MERC00055,CARD006131,2025-03-27,deposit,mobile_money,200909,UGX,success,UG
TXN00023614,ACC008981,CUST008981,MERC00014,CARD006131,2025-07-17,bill_pay,bank_transfer,382314,UGX,success,UG
TXN00023615,ACC008981,CUST008981,MERC00035,CARD006131,2024-07-05,transfer,card_online,334495,UGX,failed,UG
TXN00023616,ACC008981,CUST008981,MERC00048,CARD006131,2024-07-17,transfer,agent_cashin,243383,UGX,failed,UG
TXN00023617,ACC008981,CUST008981,MERC00070,CARD006131,2025-02-27,withdrawal,bank_transfer,182160,UGX,success,UG
TXN00023618,ACC008981,CUST008981,MERC00004,CARD006131,2024-11-28,withdrawal,mobile_money,149457,UGX,success,UG
TXN00023619,ACC008981,CUST008981,MERC00042,CARD006131,2025-11-17,payment,card_pos,205993,UGX,failed,UG
TXN00023620,ACC008981,CUST008981,MERC00068,CARD006131,2024-02-22,bill_pay,agent_cashin,415676,UGX,pending,UG
TXN00023621,ACC008981,CUST008981,MERC00023,CARD006131,2025-02-23,bill_pay,mobile_money,255671,UGX,success,UG
TXN00023622,ACC008981,CUST008981,MERC00025,CARD006131,2025-08-02,payment,agent_cashin,373098,UGX,pending,UG
TXN00023623,ACC008982,CUST008982,MERC00027,,2024-02-07,bill_pay,card_online,261185,UGX,pending,UG
TXN00023624,ACC008982,CUST008982,MERC00072,,2024-02-25,transfer,bank_transfer,467270,UGX,success,UG
TXN00023625,ACC008982,CUST008982,MERC00035,,2025-01-11,transfer,bank_transfer,257378,UGX,pending,UG
TXN00023626,ACC008982,CUST008982,MERC00027,,2024-07-08,deposit,bank_transfer,411525,UGX,success,UG
TXN00023627,ACC008982,CUST008982,MERC00005,,2025-10-15,bill_pay,card_pos,432589,UGX,success,UG
TXN00023628,ACC008982,CUST008982,MERC00045,,2024-12-08,bill_pay,agent_cashin,280287,UGX,success,UG
TXN00023629,ACC008982,CUST008982,MERC00062,,2024-01-21,transfer,bank_transfer,449175,UGX,success,UG
TXN00023630,ACC008982,CUST008982,MERC00022,,2025-08-31,bill_pay,mobile_money,349734,UGX,failed,UG
TXN00023631,ACC008982,CUST008982,MERC00048,,2024-02-26,payment,card_pos,355085,UGX,pending,UG
TXN00023632,ACC008982,CUST008982,MERC00057,,2025-08-18,payment,bank_transfer,327529,UGX,failed,UG
TXN00023633,ACC008982,CUST008982,MERC00015,,2024-10-31,payment,bank_transfer,326527,UGX,pending,UG
TXN00023634,ACC008982,CUST008982,MERC00055,,2025-11-16,deposit,agent_cashin,491883,UGX,success,UG
TXN00023635,ACC008983,CUST008983,MERC00008,CARD006132,2024-11-12,bill_pay,agent_cashin,344022,UGX,success,UG
TXN00023636,ACC008983,CUST008983,MERC00054,CARD006132,2024-04-01,deposit,bank_transfer,519897,UGX,pending,UG
TXN00023637,ACC008983,CUST008983,MERC00051,CARD006132,2024-05-03,withdrawal,agent_cashin,231350,UGX,success,UG
TXN00023638,ACC008983,CUST008983,MERC00036,CARD006132,2025-10-15,withdrawal,card_online,481318,UGX,success,UG
TXN00023639,ACC008983,CUST008983,MERC00040,CARD006132,2024-06-09,transfer,card_pos,310896,UGX,failed,UG
TXN00023640,ACC008983,CUST008983,MERC00028,CARD006132,2024-01-02,transfer,bank_transfer,443955,UGX,success,UG
TXN00023641,ACC008983,CUST008983,MERC00023,CARD006132,2024-02-05,deposit,mobile_money,383534,UGX,success,UG
TXN00023642,ACC008983,CUST008983,MERC00009,CARD006132,2024-02-23,bill_pay,mobile_money,373239,UGX,success,UG
TXN00023643,ACC008983,CUST008983,MERC00024,CARD006132,2025-05-29,withdrawal,bank_transfer,490392,UGX,success,UG
TXN00023644,ACC008983,CUST008983,MERC00065,CARD006132,2025-04-30,bill_pay,agent_cashin,309572,UGX,success,UG
TXN00023645,ACC008983,CUST008983,MERC00059,CARD006132,2024-10-30,withdrawal,card_online,259273,UGX,success,UG
TXN00023646,ACC008983,CUST008983,MERC00065,CARD006132,2024-06-06,payment,mobile_money,399817,UGX,success,UG
TXN00023647,ACC007984,CUST007984,MERC00032,CARD005442,2024-11-13,withdrawal,bank_transfer,429068,UGX,success,UG
TXN00023648,ACC007984,CUST007984,MERC00055,CARD005442,2025-08-09,payment,card_online,447073,UGX,pending,UG
TXN00023649,ACC007984,CUST007984,MERC00027,CARD005442,2025-10-29,payment,card_online,436622,UGX,success,UG
TXN00023650,ACC007984,CUST007984,MERC00061,CARD005442,2024-11-20,deposit,mobile_money,388478,UGX,pending,UG
TXN00023651,ACC007984,CUST007984,MERC00016,CARD005442,2024-10-30,transfer,mobile_money,329091,UGX,success,UG
TXN00023652,ACC007984,CUST007984,MERC00008,CARD005442,2024-05-20,payment,card_pos,471796,UGX,success,UG
TXN00023653,ACC007984,CUST007984,MERC00009,CARD005442,2025-10-11,bill_pay,mobile_money,274067,UGX,failed,UG
TXN00023654,ACC007984,CUST007984,MERC00006,CARD005442,2024-04-03,withdrawal,bank_transfer,344645,UGX,success,UG
TXN00023655,ACC007985,CUST007985,MERC00033,CARD005443,2024-03-29,transfer,card_pos,122704,UGX,success,UG
TXN00023656,ACC007985,CUST007985,MERC00062,CARD005443,2025-03-25,withdrawal,mobile_money,341062,UGX,success,UG
TXN00023657,ACC007985,CUST007985,MERC00008,CARD005443,2024-05-27,bill_pay,agent_cashin,358869,UGX,failed,UG
TXN00023658,ACC007985,CUST007985,MERC00050,CARD005443,2024-06-17,payment,mobile_money,171387,UGX,success,UG
TXN00023659,ACC007985,CUST007985,MERC00014,CARD005443,2025-09-07,withdrawal,mobile_money,194077,UGX,failed,UG
TXN00023660,ACC007985,CUST007985,MERC00038,CARD005443,2025-04-11,transfer,card_pos,393136,UGX,failed,UG
TXN00023661,ACC007985,CUST007985,MERC00003,CARD005443,2024-02-12,deposit,card_pos,276312,UGX,pending,UG
TXN00023662,ACC007985,CUST007985,MERC00069,CARD005443,2025-03-07,payment,card_pos,383695,UGX,success,UG
TXN00023663,ACC007986,CUST007986,MERC00021,CARD005444,2025-07-13,bill_pay,agent_cashin,341242,UGX,pending,UG
TXN00023664,ACC007986,CUST007986,MERC00029,CARD005444,2025-02-06,payment,card_pos,292676,UGX,success,UG
TXN00023665,ACC007986,CUST007986,MERC00066,CARD005444,2024-07-09,deposit,mobile_money,363423,UGX,success,UG
